run_id,run_label,order_sequencing,tote_sequencing,item_sequencing,total_time,avg_order_time,num_orders,total_orders_expected,all_orders_completed,flawed_run,tote_sequence,item_sequence,item_sequence_length,replication
5,run_5_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,288.75,186.8181818181818,11,11,True,False,"[9, 10, 13, 3, 2, 8, 11, 12, 6, 1]","[5, 5, 5, 3, 3, 5, 5, 4, 5, 5, 5, 6, 6, 6, 3, 3, 3, 5, 5, 5, 1, 1, 2, 3, 3, 3, 6, 6, 6, 2, 0, 3, 3, 2, 2, 2, 0, 5, 5, 3, 0, 0, 0, 6, 4]",45,12
6,run_6_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,285.0,181.02272727272728,11,11,True,False,"[9, 10, 13, 3, 2, 8, 11, 1, 12, 6]","[5, 5, 5, 5, 5, 4, 3, 3, 5, 5, 5, 3, 3, 3, 6, 6, 6, 1, 1, 5, 5, 5, 2, 3, 3, 3, 6, 6, 6, 2, 2, 0, 3, 3, 2, 2, 0, 6, 4, 5, 5, 3, 0, 0, 0]",45,12
7,run_7_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,232.5,141.8181818181818,11,11,True,False,"[9, 8, 13, 11, 3, 1, 10, 12, 2, 6]","[5, 5, 5, 3, 3, 5, 5, 4, 2, 0, 3, 3, 2, 6, 6, 6, 3, 3, 3, 2, 2, 0, 5, 5, 5, 1, 1, 2, 6, 4, 5, 5, 5, 5, 5, 3, 3, 3, 6, 6, 6, 3, 0, 0, 0]",45,12
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,232.5,141.13636363636363,11,11,True,False,"[9, 8, 13, 11, 3, 1, 10, 12, 2, 6]","[5, 5, 5, 5, 5, 4, 3, 3, 2, 2, 0, 3, 3, 3, 3, 3, 6, 6, 6, 2, 2, 0, 5, 5, 5, 1, 1, 2, 6, 4, 5, 5, 5, 5, 5, 3, 3, 3, 6, 6, 6, 3, 0, 0, 0]",45,12
9,run_9_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,243.75,169.4318181818182,11,11,True,False,"[9, 2, 8, 6, 3, 13, 10, 1, 11, 12]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 2, 0, 3, 3, 2, 3, 0, 0, 0, 5, 5, 5, 1, 1, 2, 6, 6, 6, 3, 3, 3, 5, 5, 5, 6, 4, 2, 2, 0, 5, 5]",45,12
10,run_10_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,232.5,160.9090909090909,11,11,True,False,"[9, 2, 8, 6, 3, 13, 10, 1, 11, 12]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 0, 2, 3, 3, 2, 3, 0, 0, 0, 2, 1, 1, 5, 5, 5, 6, 6, 6, 3, 3, 3, 5, 5, 5, 6, 4, 2, 2, 0, 5, 5]",45,12
11,run_11_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,251.25,168.4090909090909,11,11,True,False,"[9, 2, 8, 6, 3, 13, 10, 12, 11, 1]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 2, 0, 3, 3, 2, 3, 0, 0, 0, 5, 5, 5, 1, 1, 2, 6, 6, 6, 3, 3, 3, 5, 5, 5, 5, 5, 2, 2, 0, 6, 4]",45,12
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,240.0,159.88636363636363,11,11,True,False,"[9, 2, 8, 6, 3, 13, 10, 12, 11, 1]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 0, 2, 3, 3, 2, 3, 0, 0, 0, 2, 1, 1, 5, 5, 5, 6, 6, 6, 3, 3, 3, 5, 5, 5, 5, 5, 2, 2, 0, 6, 4]",45,12
13,run_13_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,356.25,246.47727272727272,11,11,True,False,"[9, 2, 13, 10, 3, 8, 6, 11, 1, 12]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 6, 6, 6, 3, 3, 3, 5, 5, 5, 5, 5, 5, 1, 1, 2, 2, 0, 3, 3, 2, 3, 0, 0, 0, 2, 2, 0, 6, 4, 5, 5]",45,12
14,run_14_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,296.25,210.6818181818182,11,11,True,False,"[9, 2, 13, 10, 3, 8, 6, 11, 1, 12]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 6, 6, 6, 3, 3, 3, 5, 5, 5, 1, 1, 5, 5, 5, 2, 0, 2, 3, 3, 2, 3, 0, 0, 0, 2, 2, 0, 6, 4, 5, 5]",45,12
15,run_15_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,356.25,283.97727272727275,11,11,True,False,"[2, 9, 13, 3, 6, 10, 8, 12, 11, 1]","[3, 3, 3, 6, 6, 6, 5, 5, 5, 3, 3, 5, 5, 4, 6, 6, 6, 3, 3, 3, 5, 5, 5, 1, 1, 2, 3, 0, 0, 0, 5, 5, 5, 2, 0, 3, 3, 2, 5, 5, 2, 2, 0, 6, 4]",45,12
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,348.75,267.27272727272725,11,11,True,False,"[2, 9, 13, 3, 6, 10, 8, 12, 11, 1]","[3, 3, 3, 6, 6, 6, 5, 5, 5, 3, 3, 5, 5, 4, 6, 6, 6, 3, 3, 3, 1, 1, 5, 5, 5, 2, 3, 0, 0, 0, 5, 5, 5, 0, 2, 3, 3, 2, 5, 5, 2, 2, 0, 6, 4]",45,12
17,run_17_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,288.75,187.5,11,11,True,False,"[9, 2, 3, 8, 6, 13, 10, 1, 11, 12]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 5, 5, 5, 1, 1, 2, 2, 0, 3, 3, 2, 3, 0, 0, 0, 6, 6, 6, 3, 3, 3, 5, 5, 5, 6, 4, 2, 2, 0, 5, 5]",45,12
18,run_18_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,288.75,186.8181818181818,11,11,True,False,"[9, 2, 3, 8, 6, 13, 10, 1, 11, 12]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 1, 1, 5, 5, 5, 2, 0, 2, 3, 3, 2, 3, 0, 0, 0, 6, 6, 6, 3, 3, 3, 5, 5, 5, 6, 4, 2, 2, 0, 5, 5]",45,12
19,run_19_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,288.75,195.0,11,11,True,False,"[9, 2, 3, 10, 8, 13, 6, 11, 12, 1]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 5, 5, 5, 1, 1, 2, 5, 5, 5, 2, 0, 3, 3, 2, 6, 6, 6, 3, 3, 3, 3, 0, 0, 0, 2, 2, 0, 5, 5, 6, 4]",45,12
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,288.75,190.5681818181818,11,11,True,False,"[9, 2, 3, 10, 8, 6, 13, 11, 12, 1]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 1, 1, 5, 5, 5, 2, 5, 5, 5, 0, 2, 3, 3, 2, 3, 0, 0, 0, 6, 6, 6, 3, 3, 3, 2, 2, 0, 5, 5, 6, 4]",45,12
1,run_1_fifo_all_fifo_fixed,fifo_all,fifo,fixed,15.0,15.0,1,11,False,True,"[0, 1]","[5, 5, 5, 1, 1, 3, 3, 3, 5, 5, 6]",11,13
2,run_2_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,236.25,163.29545454545453,11,11,True,False,"[13, 12, 1, 0, 8, 2, 11, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 6, 6, 0, 4, 4, 4, 3, 5, 5, 6, 6, 5, 5, 5, 1, 1, 3, 3, 3, 3, 4, 4, 5, 5, 5, 0, 0, 0, 3, 2, 1, 2]",39,13
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,225.0,152.72727272727272,11,11,True,False,"[13, 12, 1, 0, 8, 2, 11, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 6, 6, 0, 4, 4, 4, 3, 5, 5, 6, 6, 1, 1, 3, 3, 5, 5, 5, 3, 3, 4, 4, 5, 5, 5, 0, 0, 0, 3, 2, 1, 2]",39,13
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,255.0,167.72727272727272,11,11,True,False,"[13, 12, 2, 0, 5, 11, 1, 8, 9]","[3, 2, 2, 3, 3, 6, 6, 6, 6, 0, 4, 4, 4, 5, 5, 5, 5, 5, 5, 1, 1, 3, 3, 2, 1, 0, 0, 0, 3, 3, 5, 5, 6, 6, 3, 3, 4, 4, 2]",39,13
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,221.25,148.29545454545453,11,11,True,False,"[13, 12, 2, 0, 5, 11, 1, 8, 9]","[3, 2, 2, 3, 3, 6, 6, 6, 6, 0, 4, 4, 4, 5, 5, 5, 1, 1, 3, 3, 5, 5, 5, 2, 1, 0, 0, 0, 3, 3, 5, 5, 6, 6, 3, 3, 4, 4, 2]",39,13
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,176.25,106.02272727272728,11,11,True,False,"[13, 1, 0, 12, 2, 11, 5, 8, 9]","[3, 2, 2, 3, 3, 6, 6, 3, 5, 5, 6, 6, 5, 5, 5, 1, 1, 3, 3, 6, 6, 0, 4, 4, 4, 5, 5, 5, 0, 0, 0, 3, 2, 1, 3, 3, 4, 4, 2]",39,13
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,176.25,106.02272727272728,11,11,True,False,"[13, 1, 0, 12, 2, 11, 5, 8, 9]","[3, 3, 3, 2, 2, 6, 6, 3, 5, 5, 6, 6, 5, 5, 5, 1, 1, 3, 3, 6, 6, 0, 4, 4, 4, 5, 5, 5, 0, 0, 0, 3, 2, 1, 3, 3, 4, 4, 2]",39,13
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,206.25,117.95454545454544,11,11,True,False,"[13, 1, 0, 2, 11, 8, 12, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 3, 5, 5, 6, 6, 5, 5, 5, 1, 1, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 3, 4, 4, 6, 6, 0, 4, 4, 4, 2, 1, 2]",39,13
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,206.25,117.95454545454544,11,11,True,False,"[13, 1, 0, 2, 11, 8, 12, 5, 9]","[3, 3, 3, 2, 2, 6, 6, 3, 5, 5, 6, 6, 5, 5, 5, 1, 1, 3, 3, 5, 5, 5, 0, 0, 0, 3, 3, 3, 4, 4, 6, 6, 0, 4, 4, 4, 2, 1, 2]",39,13
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,187.5,100.5681818181818,11,11,True,False,"[13, 11, 0, 8, 1, 12, 2, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 0, 0, 0, 3, 5, 5, 5, 1, 1, 3, 3, 3, 3, 4, 4, 3, 5, 5, 6, 6, 6, 6, 0, 4, 4, 4, 5, 5, 5, 2, 1, 2]",39,13
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,187.5,99.54545454545456,11,11,True,False,"[13, 11, 0, 8, 1, 12, 2, 5, 9]","[3, 3, 3, 2, 2, 6, 6, 3, 0, 0, 0, 5, 5, 5, 1, 1, 3, 3, 3, 3, 4, 4, 3, 5, 5, 6, 6, 6, 6, 0, 4, 4, 4, 5, 5, 5, 2, 1, 2]",39,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,191.25,106.36363636363636,11,11,True,False,"[11, 13, 0, 8, 1, 12, 2, 5, 9]","[0, 0, 0, 3, 3, 2, 2, 3, 3, 6, 6, 5, 5, 5, 1, 1, 3, 3, 3, 3, 4, 4, 3, 5, 5, 6, 6, 6, 6, 0, 4, 4, 4, 5, 5, 5, 2, 1, 2]",39,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,191.25,106.36363636363636,11,11,True,False,"[11, 13, 0, 8, 1, 12, 2, 5, 9]","[0, 0, 0, 3, 3, 3, 3, 2, 2, 6, 6, 5, 5, 5, 1, 1, 3, 3, 3, 3, 4, 4, 3, 5, 5, 6, 6, 6, 6, 0, 4, 4, 4, 5, 5, 5, 2, 1, 2]",39,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,165.0,112.5,11,11,True,False,"[13, 1, 0, 11, 12, 8, 2, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 3, 5, 5, 6, 6, 5, 5, 5, 1, 1, 3, 3, 0, 0, 0, 3, 6, 6, 0, 4, 4, 4, 3, 3, 4, 4, 5, 5, 5, 2, 1, 2]",39,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,165.0,112.5,11,11,True,False,"[13, 1, 0, 12, 11, 8, 2, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 3, 5, 5, 6, 6, 1, 1, 3, 3, 5, 5, 5, 6, 6, 0, 4, 4, 4, 3, 0, 0, 0, 3, 3, 4, 4, 5, 5, 5, 2, 1, 2]",39,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,217.5,120.3409090909091,11,11,True,False,"[13, 0, 11, 12, 8, 2, 5, 1, 9]","[3, 2, 2, 3, 3, 6, 6, 5, 5, 5, 1, 1, 3, 3, 0, 0, 0, 3, 6, 6, 0, 4, 4, 4, 3, 3, 4, 4, 5, 5, 5, 2, 1, 3, 5, 5, 6, 6, 2]",39,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,213.75,122.04545454545456,11,11,True,False,"[13, 0, 12, 11, 8, 2, 5, 1, 9]","[3, 2, 2, 3, 3, 6, 6, 1, 1, 3, 3, 5, 5, 5, 6, 6, 0, 4, 4, 4, 0, 0, 0, 3, 3, 3, 4, 4, 5, 5, 5, 2, 1, 3, 5, 5, 6, 6, 2]",39,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,195.0,109.4318181818182,11,11,True,False,"[13, 11, 0, 8, 1, 12, 2, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 0, 0, 0, 3, 5, 5, 5, 1, 1, 3, 3, 3, 3, 4, 4, 3, 5, 5, 6, 6, 6, 6, 0, 4, 4, 4, 5, 5, 5, 2, 1, 2]",39,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,183.75,99.88636363636364,11,11,True,False,"[13, 11, 0, 8, 1, 12, 2, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 3, 0, 0, 0, 1, 1, 3, 3, 5, 5, 5, 3, 3, 4, 4, 3, 5, 5, 6, 6, 6, 6, 0, 4, 4, 4, 5, 5, 5, 2, 1, 2]",39,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,172.5,92.04545454545456,11,11,True,False,"[13, 11, 8, 0, 12, 1, 2, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 0, 0, 0, 3, 3, 3, 4, 4, 5, 5, 5, 1, 1, 3, 3, 6, 6, 0, 4, 4, 4, 3, 5, 5, 6, 6, 5, 5, 5, 2, 1, 2]",39,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,172.5,91.02272727272728,11,11,True,False,"[13, 11, 8, 0, 12, 1, 2, 5, 9]","[3, 2, 2, 3, 3, 6, 6, 3, 0, 0, 0, 3, 3, 4, 4, 5, 5, 5, 1, 1, 3, 3, 6, 6, 0, 4, 4, 4, 3, 5, 5, 6, 6, 5, 5, 5, 2, 1, 2]",39,13
1,run_1_fifo_all_fifo_fixed,fifo_all,fifo,fixed,33.75,33.75,1,11,False,True,"[0, 1]","[5, 1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2]",14,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,352.5,265.90909090909093,11,11,True,False,"[3, 1, 8, 4, 5, 7, 0, 9, 12]","[5, 5, 5, 3, 3, 3, 4, 3, 3, 6, 6, 6, 2, 2, 2, 1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2, 2, 5, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 6, 5, 5, 5, 0, 4]",49,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,378.75,288.0681818181818,11,11,True,False,"[3, 1, 8, 4, 5, 7, 0, 9, 12]","[6, 6, 6, 2, 2, 2, 5, 5, 5, 3, 3, 3, 3, 3, 4, 1, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 2, 2, 2, 5, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 6, 1, 1, 1, 5, 5, 5, 0, 4]",49,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,273.75,213.75,11,11,True,False,"[3, 8, 1, 4, 5, 7, 0, 9, 12]","[5, 5, 5, 3, 3, 3, 4, 3, 3, 6, 6, 6, 2, 2, 2, 5, 5, 5, 4, 2, 2, 2, 1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 6, 5, 5, 5, 0, 4]",49,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,307.5,233.52272727272728,11,11,True,False,"[3, 8, 1, 4, 5, 7, 0, 12, 9]","[6, 6, 6, 2, 2, 2, 5, 5, 5, 3, 3, 3, 3, 3, 4, 5, 5, 5, 4, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 6, 1, 1, 1, 5, 5, 5, 4, 0]",49,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,146.25,87.5,3,11,False,True,"[8, 3, 1]","[5, 5, 5, 4, 2, 2, 2, 5, 5, 5, 3, 3, 3, 4, 3, 3, 6, 6, 6, 2, 2, 2, 1, 1, 1, 0, 0, 0, 4, 4, 4, 1]",32,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,150.0,85.0,3,11,False,True,"[8, 3, 1]","[5, 5, 5, 4, 2, 2, 2, 3, 3, 3, 4, 3, 3, 5, 5, 5, 6, 6, 6, 2, 2, 2, 4, 4, 4, 1, 1, 1, 1, 1, 0, 0]",32,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,37.5,37.5,1,11,False,True,[3],"[5, 5, 5, 3, 3, 3, 4, 3, 3, 6, 6, 6, 2, 2]",14,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,26.25,26.25,1,11,False,True,[3],"[3, 3, 3, 4, 3, 3, 5, 5, 5, 6, 6, 6, 2, 2]",14,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,442.5,326.25,11,11,True,False,"[1, 3, 4, 5, 8, 7, 0, 9, 12]","[1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2, 2, 5, 5, 5, 3, 3, 3, 4, 3, 3, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 6, 5, 5, 5, 4, 2, 2, 2, 5, 5, 5, 0, 4]",49,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,337.5,239.3181818181818,11,11,True,False,"[1, 3, 4, 5, 8, 7, 0, 9, 12]","[4, 4, 4, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 6, 6, 6, 2, 2, 2, 3, 3, 3, 3, 3, 5, 5, 5, 4, 2, 2, 2, 2, 1, 1, 1, 6, 5, 5, 5, 4, 2, 2, 2, 5, 5, 5, 0, 4]",49,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,442.5,326.25,11,11,True,False,"[1, 3, 4, 5, 8, 7, 0, 9, 12]","[1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2, 2, 5, 5, 5, 3, 3, 3, 4, 3, 3, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 6, 5, 5, 5, 4, 2, 2, 2, 5, 5, 5, 0, 4]",49,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,337.5,239.3181818181818,11,11,True,False,"[1, 3, 4, 5, 8, 7, 0, 9, 12]","[4, 4, 4, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 6, 6, 6, 2, 2, 2, 3, 3, 3, 3, 3, 5, 5, 5, 4, 2, 2, 2, 2, 1, 1, 1, 6, 5, 5, 5, 4, 2, 2, 2, 5, 5, 5, 0, 4]",49,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,217.5,206.25,2,11,False,True,"[1, 8, 3]","[1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2, 2, 5, 5, 5, 4, 2, 2, 2, 5, 5, 5, 3, 3]",26,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,217.5,182.5,3,11,False,True,"[1, 8, 3]","[4, 4, 4, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 5, 5, 5, 4, 2, 2, 2, 6, 6, 6, 2, 2, 2, 5, 5, 5, 3, 3]",32,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,221.25,211.25,3,11,False,True,"[1, 8, 4, 3]","[1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2, 2, 5, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 3, 3, 3, 4]",32,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,273.75,196.875,4,11,False,True,"[1, 8, 4, 3]","[4, 4, 4, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 5, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 6, 6, 6, 2, 2, 2, 3, 3, 3, 4, 3]",39,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,116.25,116.25,1,11,False,True,"[1, 3]","[1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2, 2, 5, 5, 5, 3, 3, 3, 4, 3]",22,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,345.0,260.45454545454544,11,11,True,False,"[1, 3, 4, 7, 5, 0, 12, 8, 9]","[0, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 6, 6, 6, 2, 2, 2, 5, 5, 5, 4, 2, 2, 2, 2, 5, 5, 1, 1, 1, 6, 5, 4, 5, 5, 5, 4, 2, 2, 2, 0]",49,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,116.25,116.25,1,11,False,True,"[1, 3]","[1, 1, 1, 0, 0, 0, 4, 4, 4, 1, 1, 2, 2, 2, 5, 5, 5, 3, 3, 3, 4, 3]",22,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,367.5,266.9318181818182,11,11,True,False,"[1, 3, 4, 0, 8, 5, 7, 12, 9]","[0, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 6, 6, 6, 2, 2, 2, 5, 5, 5, 4, 2, 2, 2, 2, 5, 5, 5, 5, 4, 2, 2, 2, 1, 1, 1, 6, 5, 5, 4, 0]",49,14
1,run_1_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,180.0,159.375,2,11,False,True,"[8, 0]","[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3, 3, 3, 6, 6, 6, 6, 5, 5]",26,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,78.75,69.375,2,11,False,True,"[8, 0]","[6, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 3, 3, 3, 6, 6, 6, 5, 1, 1, 0, 0, 2, 2, 2, 6, 5, 5]",29,15
3,run_3_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,180.0,159.375,2,11,False,True,"[8, 7, 0]","[6, 6, 4, 4, 4, 5, 6, 6, 6, 1, 1, 6, 0, 0, 4, 4, 4, 3, 3, 3, 6, 6, 6, 1, 1, 1, 6, 5, 5]",29,15
4,run_4_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,78.75,69.375,2,11,False,True,"[8, 7, 0]","[6, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 3, 3, 3, 6, 6, 6, 5, 1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 6, 5, 5]",32,15
